modName,chromsome,modStart,modEnd,width,strand,HEK293_abacm,HEK293_sysy,A549,CD8T,HeLa,MOLM13
m6A_00397,chr1,183111848,183111849,1,+,1,1,1,0,1,0
m6A_00398,chr1,183511509,183511510,1,+,1,0,0,0,0,0
m6A_00399,chr1,183522264,183522265,1,+,1,0,0,0,0,1
m6A_00400,chr1,183595852,183595853,1,-,1,0,0,0,0,0
m6A_00401,chr1,183905020,183905021,1,-,1,0,0,0,0,0
m6A_00402,chr1,184356194,184356195,1,+,1,0,0,0,0,0
m6A_00403,chr1,184588850,184588851,1,+,1,0,0,0,0,0
m6A_00404,chr1,186294955,186294956,1,-,1,0,0,0,0,0
m6A_00405,chr1,186344738,186344739,1,+,1,0,0,0,0,0
m6A_00406,chr1,192985328,192985329,1,-,1,0,0,0,0,1
m6A_00407,chr1,192985410,192985411,1,-,1,0,0,1,1,1
m6A_00408,chr1,193054118,193054119,1,+,1,0,0,0,0,1
m6A_00409,chr1,193219874,193219875,1,+,1,0,1,0,1,0
m6A_00410,chr1,19420583,19420584,1,-,1,0,0,0,0,0
m6A_00411,chr1,19465657,19465658,1,-,1,0,0,0,0,0
m6A_00412,chr1,19585329,19585330,1,+,1,0,0,1,1,0
m6A_00413,chr1,19585381,19585382,1,+,1,0,1,0,1,0
m6A_00414,chr1,19586361,19586362,1,+,1,0,0,0,0,0
m6A_00415,chr1,19655427,19655428,1,+,1,0,0,1,1,0
m6A_00416,chr1,19665787,19665788,1,-,1,0,0,0,0,0
m6A_00417,chr1,19665989,19665990,1,-,1,0,0,0,0,0
m6A_00418,chr1,19671710,19671711,1,-,1,0,0,0,0,0
m6A_00419,chr1,197056047,197056048,1,-,1,0,0,0,0,0
m6A_00420,chr1,197070243,197070244,1,-,1,0,0,0,0,0
m6A_00421,chr1,197128529,197128530,1,-,1,0,0,0,0,0
m6A_00422,chr1,198288954,198288955,1,+,1,0,0,0,0,0
m6A_00423,chr1,200375024,200375025,1,-,1,0,0,0,0,0
m6A_00424,chr1,200375598,200375599,1,-,1,0,0,0,0,0
m6A_00425,chr1,200375809,200375810,1,-,1,0,0,0,0,0
m6A_00426,chr1,200376278,200376279,1,-,1,0,0,0,0,0
m6A_00427,chr1,200376504,200376505,1,-,1,0,1,0,0,0
m6A_00428,chr1,200376772,200376773,1,-,1,0,1,0,0,1
m6A_00429,chr1,200377831,200377832,1,-,1,0,0,0,0,0
m6A_00430,chr1,200378487,200378488,1,-,1,0,0,0,0,1
m6A_00431,chr1,200818249,200818250,1,+,1,0,0,0,1,0
m6A_00432,chr1,200826988,200826989,1,+,1,0,0,0,1,0
m6A_00433,chr1,201104061,201104062,1,-,1,0,0,0,0,0
m6A_00434,chr1,201828071,201828072,1,+,1,0,0,0,0,0
m6A_00435,chr1,201845144,201845145,1,+,1,0,0,0,0,0
m6A_00436,chr1,201845315,201845316,1,+,1,1,0,1,1,0
m6A_00437,chr1,201845324,201845325,1,+,1,0,0,1,1,0
m6A_00438,chr1,201845592,201845593,1,+,1,1,1,0,1,0
m6A_00439,chr1,201938778,201938779,1,+,1,0,0,1,1,0
m6A_00440,chr1,201938835,201938836,1,+,1,0,1,0,1,1
m6A_00441,chr1,201938957,201938958,1,+,1,0,1,0,1,0
m6A_00442,chr1,201939059,201939060,1,+,1,0,0,0,0,0
m6A_00443,chr1,201939089,201939090,1,+,1,0,0,0,0,0
m6A_00444,chr1,202698077,202698078,1,-,1,0,0,0,0,0
m6A_00445,chr1,202698121,202698122,1,-,1,0,0,1,0,0
m6A_00446,chr1,202849991,202849992,1,-,1,0,0,0,0,0
m6A_00447,chr1,202850049,202850050,1,-,1,0,1,0,1,0
m6A_00448,chr1,202850105,202850106,1,-,1,0,1,0,1,1
m6A_00449,chr1,202850190,202850191,1,-,1,0,1,0,1,0
m6A_00450,chr1,202915691,202915692,1,-,1,0,0,0,0,0
m6A_00451,chr1,202993791,202993792,1,+,1,0,0,0,0,0
m6A_00452,chr1,202993800,202993801,1,+,1,0,0,0,0,0
m6A_00453,chr1,203821829,203821830,1,+,1,0,0,0,0,0
m6A_00454,chr1,203839186,203839187,1,+,1,0,0,0,0,0
m6A_00455,chr1,204379103,204379104,1,-,1,0,0,0,1,0
m6A_00456,chr1,204380367,204380368,1,-,1,0,0,0,0,0
m6A_00457,chr1,204916143,204916144,1,+,1,0,0,0,0,0
m6A_00458,chr1,205053300,205053301,1,-,1,0,0,0,0,0
m6A_00459,chr1,205057861,205057862,1,-,1,0,0,1,0,0
m6A_00460,chr1,205589195,205589196,1,-,1,1,0,0,0,0
m6A_00461,chr1,205589434,205589435,1,-,1,1,0,0,0,0
m6A_00462,chr1,205685081,205685082,1,-,1,0,0,0,0,0
m6A_00463,chr1,205686056,205686057,1,-,1,0,0,0,0,0
m6A_00464,chr1,205686852,205686853,1,-,1,0,0,0,0,0
m6A_00465,chr1,205687035,205687036,1,-,1,0,0,0,0,1
m6A_00466,chr1,205687535,205687536,1,-,1,0,0,0,1,0
m6A_00467,chr1,205688752,205688753,1,-,1,0,0,0,0,1
m6A_00468,chr1,205689734,205689735,1,-,1,0,0,0,0,0
m6A_00469,chr1,206770464,206770465,1,-,1,0,0,0,0,0
m6A_00470,chr1,206784704,206784705,1,-,1,0,0,0,0,0
m6A_00471,chr1,206821423,206821424,1,+,1,0,1,0,1,0
m6A_00472,chr1,206906199,206906200,1,+,1,0,1,0,1,0
m6A_00473,chr1,207222761,207222762,1,-,1,0,0,0,0,0
m6A_00474,chr1,207222785,207222786,1,-,1,0,0,0,0,0
m6A_00475,chr1,207222978,207222979,1,-,1,0,0,0,0,0
m6A_00476,chr1,20827624,20827625,1,-,1,1,0,0,0,0
m6A_00477,chr1,20980808,20980809,1,-,1,0,0,0,0,0
m6A_00478,chr1,209849489,209849490,1,+,1,0,0,0,0,0
m6A_00479,chr1,210025023,210025024,1,+,1,1,0,1,1,0
m6A_00480,chr1,21046990,21046991,1,-,1,0,0,0,0,0
m6A_00481,chr1,2112327,2112328,1,+,1,0,0,0,0,0
m6A_00482,chr1,21133533,21133534,1,-,1,0,0,1,1,0
m6A_00483,chr1,211486148,211486149,1,+,1,0,0,0,0,0
m6A_00484,chr1,211487083,211487084,1,+,1,0,0,1,1,0
m6A_00485,chr1,211546084,211546085,1,+,1,0,1,1,0,0
m6A_00486,chr1,211749217,211749218,1,-,1,0,1,1,1,1
m6A_00487,chr1,211836711,211836712,1,-,1,0,0,0,1,0
m6A_00488,chr1,212274046,212274047,1,+,1,0,1,0,1,1
m6A_00489,chr1,2123838,2123839,1,-,1,0,0,0,0,0
m6A_00490,chr1,212617690,212617691,1,+,1,0,0,0,0,0
m6A_00491,chr1,212619419,212619420,1,+,1,0,0,0,0,0
m6A_00492,chr1,21268572,21268573,1,-,1,1,1,1,1,0
m6A_00493,chr1,212792343,212792344,1,+,1,0,0,0,0,0
m6A_00494,chr1,212792731,212792732,1,+,1,0,0,0,0,0
m6A_00495,chr1,212793084,212793085,1,+,1,0,0,0,0,1
m6A_00496,chr1,212793637,212793638,1,+,1,0,0,0,0,0
m6A_00497,chr1,212988580,212988581,1,+,1,0,0,0,0,0
m6A_00498,chr1,213031807,213031808,1,+,1,0,1,0,0,0
m6A_00499,chr1,213071322,213071323,1,+,1,0,0,0,0,0
m6A_00500,chr1,213168448,213168449,1,-,1,0,0,0,1,0
m6A_00501,chr1,213414651,213414652,1,+,1,0,0,0,1,0
m6A_00502,chr1,214814496,214814497,1,+,1,0,0,0,0,0
m6A_00503,chr1,214816044,214816045,1,+,1,0,1,0,1,0
m6A_00504,chr1,214818360,214818361,1,+,1,0,0,0,0,0
m6A_00505,chr1,214818725,214818726,1,+,1,0,0,0,0,1
m6A_00506,chr1,214819656,214819657,1,+,1,0,0,0,0,0
m6A_00507,chr1,214830380,214830381,1,+,1,0,0,0,0,0
m6A_00508,chr1,214830538,214830539,1,+,1,0,0,0,0,0
m6A_00509,chr1,214837204,214837205,1,+,1,0,1,0,0,0
m6A_00510,chr1,214837275,214837276,1,+,1,0,0,0,0,0
m6A_00511,chr1,21544593,21544594,1,-,1,0,0,0,0,0
m6A_00512,chr1,215793520,215793521,1,+,1,0,0,0,1,0
m6A_00513,chr1,217793316,217793317,1,-,1,0,0,1,1,0
m6A_00514,chr1,217793359,217793360,1,-,1,0,1,1,1,0
m6A_00515,chr1,218504540,218504541,1,+,1,0,1,0,1,0
m6A_00516,chr1,21870276,21870277,1,+,1,0,0,0,0,0
m6A_00517,chr1,220160546,220160547,1,-,1,0,0,0,0,0
m6A_00518,chr1,220160696,220160697,1,-,1,0,0,0,0,0
m6A_00519,chr1,220322306,220322307,1,-,1,0,0,0,0,0
m6A_00520,chr1,220835470,220835471,1,+,1,0,0,0,0,0
m6A_00521,chr1,220986842,220986843,1,+,1,0,0,0,1,0
m6A_00522,chr1,220986898,220986899,1,+,1,0,0,0,1,0
m6A_00523,chr1,220986960,220986961,1,+,1,0,0,0,1,0
m6A_00524,chr1,220987023,220987024,1,+,1,0,0,0,0,0
m6A_00525,chr1,220987529,220987530,1,+,1,0,0,0,1,0
m6A_00526,chr1,222802339,222802340,1,+,1,0,0,0,0,0
m6A_00527,chr1,222838929,222838930,1,+,1,1,1,1,1,0
m6A_00528,chr1,222838962,222838963,1,+,1,0,0,0,0,0
m6A_00529,chr1,22356828,22356829,1,+,1,0,0,0,0,0
m6A_00530,chr1,22357669,22357670,1,+,1,0,0,0,0,0
m6A_00531,chr1,2238557,2238558,1,+,1,0,0,0,1,1
m6A_00532,chr1,223933065,223933066,1,+,1,0,0,0,0,0
m6A_00533,chr1,2239336,2239337,1,+,1,1,0,1,1,1
m6A_00534,chr1,2239385,2239386,1,+,1,0,0,1,0,0
m6A_00535,chr1,223962631,223962632,1,+,1,0,0,0,0,0
m6A_00536,chr1,223963314,223963315,1,+,1,0,0,0,1,0
m6A_00537,chr1,223963350,223963351,1,+,1,0,0,0,0,0
m6A_00538,chr1,224345426,224345427,1,+,1,0,0,0,0,0
m6A_00539,chr1,224345577,224345578,1,+,1,0,0,0,1,0
m6A_00540,chr1,224345592,224345593,1,+,1,0,1,1,1,0
m6A_00541,chr1,224377919,224377920,1,+,1,1,1,0,1,1
m6A_00542,chr1,224380213,224380214,1,+,1,0,1,1,1,0
m6A_00543,chr1,224415101,224415102,1,-,1,0,0,0,0,0
m6A_00544,chr1,224415238,224415239,1,-,1,0,0,0,0,0
m6A_00545,chr1,224576962,224576963,1,-,1,0,0,0,0,0
m6A_00546,chr1,224577258,224577259,1,-,1,1,0,0,0,1
m6A_00547,chr1,224577324,224577325,1,-,1,0,1,1,1,1
m6A_00548,chr1,224577334,224577335,1,-,1,0,0,1,1,0
m6A_00549,chr1,224577386,224577387,1,-,1,0,0,1,0,0
m6A_00550,chr1,224577440,224577441,1,-,1,1,1,1,1,1
m6A_00551,chr1,224620990,224620991,1,-,1,0,0,0,0,0
m6A_00552,chr1,225589369,225589370,1,-,1,1,0,0,1,0
m6A_00553,chr1,225590311,225590312,1,-,1,0,0,0,0,0
m6A_00554,chr1,225685140,225685141,1,-,1,0,0,0,0,0
m6A_00555,chr1,225685309,225685310,1,-,1,1,0,0,0,0
m6A_00556,chr1,225977636,225977637,1,+,1,0,0,0,0,0
m6A_00557,chr1,226065272,226065273,1,-,1,0,0,0,0,0
m6A_00558,chr1,226109603,226109604,1,-,1,0,0,0,0,0
m6A_00559,chr1,226111868,226111869,1,-,1,0,0,0,0,0
m6A_00560,chr1,226175716,226175717,1,-,1,0,1,1,1,0
m6A_00561,chr1,226176066,226176067,1,-,1,0,0,0,0,0
m6A_00562,chr1,226334180,226334181,1,-,1,0,1,0,1,0
m6A_00563,chr1,226334265,226334266,1,-,1,0,0,0,0,0
m6A_00564,chr1,226420062,226420063,1,-,1,0,0,0,0,0
m6A_00565,chr1,226496883,226496884,1,-,1,0,0,0,0,0
m6A_00566,chr1,226548873,226548874,1,-,1,0,0,0,0,0
m6A_00567,chr1,226551733,226551734,1,-,1,0,0,0,0,0
m6A_00568,chr1,226553700,226553701,1,-,1,0,0,0,0,0
m6A_00569,chr1,226570793,226570794,1,-,1,0,0,0,0,0
m6A_00570,chr1,226573274,226573275,1,-,1,0,0,0,0,0
m6A_00571,chr1,227618468,227618469,1,+,1,0,0,0,0,0
m6A_00572,chr1,227842205,227842206,1,+,1,0,0,0,0,0
m6A_00573,chr1,227843593,227843594,1,+,1,0,0,0,0,0
m6A_00574,chr1,227919268,227919269,1,-,1,0,0,0,0,0
m6A_00575,chr1,227920612,227920613,1,-,1,0,0,0,0,0
m6A_00576,chr1,227935785,227935786,1,+,1,0,0,0,1,0
m6A_00577,chr1,227968381,227968382,1,+,1,0,0,0,0,0
m6A_00578,chr1,227968585,227968586,1,+,1,0,0,0,0,0
m6A_00579,chr1,227968643,227968644,1,+,1,1,0,0,0,1
m6A_00580,chr1,227968723,227968724,1,+,1,0,0,0,0,0
m6A_00581,chr1,228285072,228285073,1,+,1,0,0,0,0,0
m6A_00582,chr1,228285108,228285109,1,+,1,0,0,0,0,0
m6A_00583,chr1,228285318,228285319,1,+,1,0,0,0,0,0
m6A_00584,chr1,228285622,228285623,1,+,1,1,0,0,0,0
m6A_00585,chr1,228285658,228285659,1,+,1,0,0,0,0,0
m6A_00586,chr1,228285679,228285680,1,+,1,0,0,1,0,1
m6A_00587,chr1,228285703,228285704,1,+,1,0,0,0,0,0
m6A_00588,chr1,228286151,228286152,1,+,1,0,0,0,0,0
m6A_00589,chr1,228286163,228286164,1,+,1,0,0,0,0,0
m6A_00590,chr1,228286174,228286175,1,+,1,0,0,0,0,0
m6A_00591,chr1,228286268,228286269,1,+,1,0,0,0,0,0
m6A_00592,chr1,228288562,228288563,1,-,1,0,0,0,0,1
m6A_00593,chr1,228297021,228297022,1,-,1,0,0,0,0,0
m6A_00594,chr1,228336119,228336120,1,+,1,0,0,0,0,0
m6A_00595,chr1,228336437,228336438,1,+,1,0,0,0,0,0
m6A_00596,chr1,228336539,228336540,1,+,1,0,0,0,0,0
m6A_00597,chr1,228336604,228336605,1,+,1,0,0,0,1,0
m6A_00598,chr1,22853290,22853291,1,+,1,0,0,0,0,0
m6A_00599,chr1,22853491,22853492,1,+,1,0,0,0,0,0
m6A_00600,chr1,228582089,228582090,1,-,1,0,0,0,0,0
m6A_00601,chr1,228582233,228582234,1,-,1,1,0,0,0,1
m6A_00602,chr1,228582573,228582574,1,-,1,0,0,0,0,0
m6A_00603,chr1,228644883,228644884,1,-,1,0,0,0,0,0
m6A_00604,chr1,228676694,228676695,1,+,1,0,0,0,0,0
m6A_00605,chr1,229460964,229460965,1,-,1,0,1,0,1,0
m6A_00606,chr1,229577563,229577564,1,-,1,0,0,0,0,0
m6A_00607,chr1,229577650,229577651,1,-,1,0,0,0,0,0
m6A_00608,chr1,229600423,229600424,1,-,1,0,0,0,0,0
m6A_00609,chr1,229653856,229653857,1,-,1,0,0,0,1,1
m6A_00610,chr1,229730641,229730642,1,-,1,0,0,1,0,0
m6A_00611,chr1,229772170,229772171,1,+,1,0,0,0,0,0
m6A_00612,chr1,229795073,229795074,1,+,1,0,0,0,0,0
m6A_00613,chr1,230415497,230415498,1,+,1,0,0,0,1,0
m6A_00614,chr1,230829366,230829367,1,+,1,0,0,1,1,1
m6A_00615,chr1,231155562,231155563,1,-,1,0,0,0,0,0
m6A_00616,chr1,231359919,231359920,1,-,1,0,1,0,1,1
m6A_00617,chr1,231468681,231468682,1,-,1,0,0,0,0,0
m6A_00618,chr1,231471565,231471566,1,-,1,0,0,0,0,0
m6A_00619,chr1,231471647,231471648,1,-,1,0,0,0,0,0
m6A_00620,chr1,231471668,231471669,1,-,1,0,0,1,1,0
m6A_00621,chr1,231472357,231472358,1,-,1,0,1,0,1,0
m6A_00622,chr1,231472436,231472437,1,-,1,1,1,1,0,0
m6A_00623,chr1,231489054,231489055,1,+,1,0,1,1,1,0
m6A_00624,chr1,231501534,231501535,1,-,1,0,0,0,0,0
m6A_00625,chr1,231556789,231556790,1,-,1,0,0,0,0,0
m6A_00626,chr1,231556804,231556805,1,-,1,0,1,0,1,0
m6A_00627,chr1,233394798,233394799,1,-,1,0,0,0,0,0
m6A_00628,chr1,233518319,233518320,1,+,1,0,1,0,0,0
m6A_00629,chr1,2338179,2338180,1,-,1,0,0,0,0,0
m6A_00630,chr1,234519493,234519494,1,+,1,0,0,0,1,0
m6A_00631,chr1,234519597,234519598,1,+,1,0,1,0,1,1
m6A_00632,chr1,234519625,234519626,1,+,1,0,0,1,1,1
m6A_00633,chr1,234741208,234741209,1,-,1,0,0,0,0,0
m6A_00634,chr1,234742882,234742883,1,-,1,1,1,0,1,1
m6A_00635,chr1,234743162,234743163,1,-,1,1,1,0,1,1
m6A_00636,chr1,234743252,234743253,1,-,1,1,1,0,1,1
m6A_00637,chr1,234743412,234743413,1,-,1,0,0,1,1,1
m6A_00638,chr1,234744350,234744351,1,-,1,0,0,0,1,1
m6A_00639,chr1,234744971,234744972,1,-,1,0,0,0,0,1
m6A_00640,chr1,234745148,234745149,1,-,1,1,1,0,0,0
m6A_00641,chr1,235274037,235274038,1,-,1,0,0,0,0,0
m6A_00642,chr1,235295132,235295133,1,-,1,0,0,0,1,0
m6A_00643,chr1,235295143,235295144,1,-,1,0,0,0,1,0
m6A_00644,chr1,235330371,235330372,1,-,1,0,0,0,0,0
m6A_00645,chr1,235331553,235331554,1,-,1,0,0,0,1,1
m6A_00646,chr1,235331707,235331708,1,-,1,0,0,0,0,0
m6A_00647,chr1,235345434,235345435,1,-,1,0,1,1,1,0
m6A_00648,chr1,235345501,235345502,1,-,1,0,0,0,0,0
m6A_00649,chr1,235345562,235345563,1,-,1,0,0,0,0,0
m6A_00650,chr1,235345969,235345970,1,-,1,0,0,0,0,0
m6A_00651,chr1,235357469,235357470,1,-,1,0,0,0,0,0
m6A_00652,chr1,235505558,235505559,1,+,1,0,1,0,1,1
m6A_00653,chr1,235505711,235505712,1,+,1,0,0,0,0,0
m6A_00654,chr1,236189314,236189315,1,-,1,0,0,0,0,0
m6A_00655,chr1,23637070,23637071,1,-,1,1,0,0,0,1
m6A_00656,chr1,23637237,23637238,1,-,1,1,0,0,0,0
m6A_00657,chr1,23637258,23637259,1,-,1,0,0,0,0,0
m6A_00658,chr1,236646706,236646707,1,+,1,0,0,0,0,0
m6A_00659,chr1,236647337,236647338,1,+,1,0,0,0,0,0
m6A_00660,chr1,236647683,236647684,1,+,1,0,0,0,0,0
m6A_00661,chr1,236706786,236706787,1,-,1,0,0,0,0,0
m6A_00662,chr1,236707947,236707948,1,-,1,0,0,0,0,0
m6A_00663,chr1,236712490,236712491,1,-,1,0,1,0,1,0
m6A_00664,chr1,236713963,236713964,1,-,1,0,0,0,0,0
m6A_00665,chr1,237061076,237061077,1,+,1,1,1,0,1,0
m6A_00666,chr1,237061372,237061373,1,+,1,0,0,0,0,0
m6A_00667,chr1,237061477,237061478,1,+,1,0,1,1,1,0
m6A_00668,chr1,23884748,23884749,1,-,1,0,1,0,1,0
m6A_00669,chr1,23884755,23884756,1,-,1,0,1,0,1,0
m6A_00670,chr1,23885926,23885927,1,-,1,0,0,0,0,0
m6A_00671,chr1,24019133,24019134,1,+,1,0,0,0,0,0
m6A_00672,chr1,24021217,24021218,1,+,1,0,0,0,0,0
m6A_00673,chr1,24021219,24021220,1,+,1,0,0,0,0,0
m6A_00674,chr1,24078434,24078435,1,+,1,0,0,0,0,0
m6A_00675,chr1,24086112,24086113,1,+,1,0,1,0,1,0
m6A_00676,chr1,24172058,24172059,1,-,1,0,0,0,0,0
m6A_00677,chr1,24172117,24172118,1,-,1,0,0,0,0,0
m6A_00678,chr1,241797067,241797068,1,-,1,0,1,0,0,0
m6A_00679,chr1,241797820,241797821,1,-,1,0,0,1,1,0
m6A_00680,chr1,242023897,242023898,1,+,1,0,0,0,0,0
m6A_00681,chr1,242024781,242024782,1,+,1,0,0,0,0,0
m6A_00682,chr1,242035463,242035464,1,+,1,1,0,0,0,0
m6A_00683,chr1,242042076,242042077,1,+,1,0,0,0,0,0
m6A_00684,chr1,242052908,242052909,1,+,1,0,0,0,0,0
m6A_00685,chr1,243665548,243665549,1,-,1,0,0,0,0,0
m6A_00686,chr1,2440074,2440075,1,-,1,0,0,0,0,0
m6A_00687,chr1,244217671,244217672,1,+,1,1,0,0,0,0
m6A_00688,chr1,244218393,244218394,1,+,1,1,0,1,0,0
m6A_00689,chr1,244218541,244218542,1,+,1,0,0,0,0,0
m6A_00690,chr1,244572839,244572840,1,-,1,0,1,0,1,0
m6A_00691,chr1,24483567,24483568,1,-,1,0,0,0,0,0
m6A_00692,chr1,244869003,244869004,1,+,1,1,0,0,0,0
m6A_00693,chr1,244869475,244869476,1,+,1,0,0,0,0,0
m6A_00694,chr1,245019321,245019322,1,-,1,0,0,0,1,1
m6A_00695,chr1,245020970,245020971,1,-,1,0,0,0,0,0
m6A_00696,chr1,245021531,245021532,1,-,1,0,0,0,0,0
m6A_00697,chr1,245022091,245022092,1,-,1,0,0,0,0,0
m6A_00698,chr1,245022625,245022626,1,-,1,0,0,0,0,0
m6A_00699,chr1,245025796,245025797,1,-,1,0,0,0,0,0
m6A_00700,chr1,245025944,245025945,1,-,1,0,0,0,0,0
m6A_00701,chr1,245027107,245027108,1,-,1,0,0,0,0,0
m6A_00702,chr1,245027427,245027428,1,-,1,0,0,0,0,1
m6A_00703,chr1,245027481,245027482,1,-,1,0,0,0,0,0
m6A_00704,chr1,245027611,245027612,1,-,1,0,0,0,0,0
m6A_00705,chr1,246811177,246811178,1,+,1,0,0,0,0,0
m6A_00706,chr1,247013429,247013430,1,-,1,0,0,0,0,0
m6A_00707,chr1,247264208,247264209,1,-,1,0,0,0,0,0
m6A_00708,chr1,247319662,247319663,1,-,1,0,0,1,0,0
m6A_00709,chr1,25170399,25170400,1,+,1,0,0,0,0,0
m6A_00710,chr1,25569097,25569098,1,-,1,0,0,0,1,0
m6A_00711,chr1,25688040,25688041,1,+,1,0,0,0,0,0
m6A_00712,chr1,25785325,25785326,1,+,1,0,0,0,1,0
m6A_00713,chr1,25894077,25894078,1,+,1,0,1,0,1,0
m6A_00714,chr1,26142427,26142428,1,+,1,0,0,0,0,0
m6A_00715,chr1,26142499,26142500,1,+,1,0,1,0,0,0
m6A_00716,chr1,26147042,26147043,1,+,1,0,0,0,0,0
m6A_00717,chr1,26156047,26156048,1,-,1,0,0,0,0,0
m6A_00718,chr1,26158853,26158854,1,+,1,0,0,0,0,0
m6A_00719,chr1,26227391,26227392,1,-,1,0,0,0,1,1
m6A_00720,chr1,26227455,26227456,1,-,1,1,1,0,1,0
m6A_00721,chr1,26227489,26227490,1,-,1,0,1,0,1,1
m6A_00722,chr1,26231196,26231197,1,-,1,0,0,0,0,0
m6A_00723,chr1,26448737,26448738,1,+,1,0,0,0,0,0
m6A_00724,chr1,26449160,26449161,1,+,1,0,0,0,0,0
m6A_00725,chr1,26497245,26497246,1,+,1,1,1,0,1,1
m6A_00726,chr1,26497259,26497260,1,+,1,0,0,0,1,0
m6A_00727,chr1,27106126,27106127,1,+,1,0,0,0,0,0
m6A_00728,chr1,27106303,27106304,1,+,1,0,0,0,0,1
m6A_00729,chr1,27106575,27106576,1,+,1,0,0,0,0,0
m6A_00730,chr1,27107307,27107308,1,+,1,0,0,0,0,1
m6A_00731,chr1,27180433,27180434,1,+,1,0,1,0,0,0
m6A_00732,chr1,27662182,27662183,1,+,1,0,0,0,0,0
m6A_00733,chr1,27662617,27662618,1,+,1,0,0,0,0,0
m6A_00734,chr1,27720879,27720880,1,+,1,0,0,0,0,0
m6A_00735,chr1,27873992,27873993,1,-,1,0,0,0,0,0
m6A_00736,chr1,28176686,28176687,1,+,1,1,1,1,1,0
m6A_00737,chr1,28176734,28176735,1,+,1,0,0,0,0,0
m6A_00738,chr1,28177038,28177039,1,+,1,0,0,0,0,0
m6A_00739,chr1,28296952,28296953,1,-,1,0,0,0,0,0
m6A_00740,chr1,28564541,28564542,1,+,1,0,0,0,0,0
m6A_00741,chr1,28586338,28586339,1,+,1,0,0,0,0,0
m6A_00742,chr1,28607354,28607355,1,+,1,1,0,0,0,0
m6A_00743,chr1,28607380,28607381,1,+,1,0,0,0,0,0
m6A_00744,chr1,28607479,28607480,1,+,1,0,0,0,0,0
m6A_00745,chr1,28607656,28607657,1,+,1,1,0,0,0,0
m6A_00746,chr1,28608504,28608505,1,+,1,0,0,0,0,0
m6A_00747,chr1,28661173,28661174,1,+,1,0,1,1,1,0
m6A_00748,chr1,28661200,28661201,1,+,1,0,1,1,1,0
m6A_00749,chr1,28661416,28661417,1,+,1,0,0,0,1,0
m6A_00750,chr1,28661426,28661427,1,+,1,0,0,0,0,0
m6A_00751,chr1,28823601,28823602,1,+,1,0,0,0,0,0
m6A_00752,chr1,28837264,28837265,1,+,1,0,0,0,0,0
m6A_00753,chr1,28864656,28864657,1,+,1,0,0,0,0,0
m6A_00754,chr1,28864730,28864731,1,+,1,0,0,0,1,1
m6A_00755,chr1,28864799,28864800,1,+,1,0,0,0,0,0
m6A_00756,chr1,28864937,28864938,1,+,1,0,0,0,0,0
m6A_00757,chr1,28865091,28865092,1,+,1,0,0,1,1,0
m6A_00758,chr1,28929767,28929768,1,-,1,0,0,0,1,0
m6A_00759,chr1,29069610,29069611,1,+,1,1,0,0,0,0
m6A_00760,chr1,29069897,29069898,1,+,1,0,0,0,0,0
m6A_00761,chr1,29069992,29069993,1,+,1,1,0,0,0,1
m6A_00762,chr1,29070292,29070293,1,+,1,1,0,0,0,0
m6A_00763,chr1,29070448,29070449,1,+,1,0,0,0,0,0
m6A_00764,chr1,29095564,29095565,1,+,1,0,1,0,0,0
m6A_00765,chr1,29095573,29095574,1,+,1,0,0,0,0,0
m6A_00766,chr1,29446027,29446028,1,+,1,0,0,0,0,0
m6A_00767,chr1,29474899,29474900,1,-,1,1,1,0,1,1
m6A_00768,chr1,31414894,31414895,1,-,1,0,0,0,0,0
m6A_00769,chr1,31465418,31465419,1,-,1,0,0,0,0,0
m6A_00770,chr1,31961506,31961507,1,-,1,0,0,0,0,0
m6A_00771,chr1,32096141,32096142,1,-,1,0,0,0,0,0
m6A_00772,chr1,32374429,32374430,1,-,1,0,0,1,1,0
m6A_00773,chr1,32403777,32403778,1,-,1,0,0,0,0,0
m6A_00774,chr1,32503517,32503518,1,+,1,0,0,0,0,0
m6A_00775,chr1,32504192,32504193,1,+,1,0,0,0,0,0
m6A_00776,chr1,32508215,32508216,1,+,1,0,0,1,1,0
m6A_00777,chr1,32508549,32508550,1,+,1,0,0,0,0,0
m6A_00778,chr1,32509279,32509280,1,+,1,0,0,0,0,0
m6A_00779,chr1,32636617,32636618,1,+,1,1,0,0,1,0
m6A_00780,chr1,32646929,32646930,1,+,1,0,0,0,0,0
m6A_00781,chr1,32682376,32682377,1,-,1,0,0,0,0,0
m6A_00782,chr1,32691812,32691813,1,+,1,0,0,0,0,0
m6A_00783,chr1,32694369,32694370,1,+,1,0,0,0,0,0
m6A_00784,chr1,32697157,32697158,1,+,1,0,0,0,0,0
m6A_00785,chr1,32797155,32797156,1,+,1,0,0,0,0,0
m6A_00786,chr1,32800158,32800159,1,-,1,1,0,0,1,1
m6A_00787,chr1,32800265,32800266,1,-,1,0,0,0,0,0
m6A_00788,chr1,32800625,32800626,1,-,1,0,0,0,0,0
m6A_00789,chr1,32801692,32801693,1,-,1,0,0,0,0,0
m6A_00790,chr1,32831617,32831618,1,-,1,0,0,0,0,0
m6A_00791,chr1,32832013,32832014,1,-,1,0,0,0,1,0
m6A_00792,chr1,32832019,32832020,1,-,1,1,0,1,0,0
m6A_00793,chr1,33151481,33151482,1,+,1,0,0,0,0,0
m6A_00794,chr1,33240992,33240993,1,-,1,0,0,0,0,0
